Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: env_image,Spreadsheet: image_set,Spreadsheet: noisiness,Spreadsheet: oddity,Spreadsheet: quadrant,Spreadsheet: blockType,Store: ToFind
24,1784020147296,14/07/2026 09:09:07,1784020147296,1,14/07/2026 10:09:07,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,7,trial,image rating,aixaxv,1,response,"3 - Yes, but would not be feel nice",,7368.5,8081.700000000012,8096.299999988085,7368.5,8081.700000000012,8096.299999988085,1,727.7999999880849,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-16-normal-noise.png,16,1 - High,0 - None,2,trial,
25,1784020154850,14/07/2026 09:09:14,1784020154850,1,14/07/2026 10:09:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,8,trial,image rating,aixaxv,1,continue,,,7568.200000011915,7563.899999999994,7568.200000011915,7568.200000011915,7563.899999999994,7568.200000011915,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
26,1784020154850,14/07/2026 09:09:14,1784020154850,1,14/07/2026 10:09:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,8,trial,image rating,aixaxv,1,response,2 - Somewhat Expected,,4750.600000000006,7563.899999999994,7568.899999999994,4750.600000000006,7563.899999999994,7568.899999999994,1,2818.2999999999884,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
27,1784020154851,14/07/2026 09:09:14,1784020154851,1,14/07/2026 10:09:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,8,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,6603.299999999988,7563.899999999994,7569.300000005955,6603.299999999988,7563.899999999994,7569.300000005955,1,966.0000000059663,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-09-normal-noise.png,09,1 - High,0 - None,2,trial,
28,1784020165649,14/07/2026 09:09:25,1784020165649,1,14/07/2026 10:09:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,9,trial,image rating,aixaxv,1,continue,,,10803.40000000596,10795.299999999988,10803.40000000596,10803.40000000596,10795.299999999988,10803.40000000596,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-14-oddity-noise.png,14,1 - High,1 - Present,4,trial,
29,1784020165656,14/07/2026 09:09:25,1784020165656,1,14/07/2026 10:09:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,9,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,2563.2000000000116,10795.299999999988,10810.300000011921,2563.2000000000116,10795.299999999988,10810.300000011921,1,8247.10000001191,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-14-oddity-noise.png,14,1 - High,1 - Present,4,trial,
30,1784020165656,14/07/2026 09:09:25,1784020165656,1,14/07/2026 10:09:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,9,trial,image rating,aixaxv,1,response,"3 - Yes, but would not be feel nice",,9968.899999999994,10795.299999999988,10810.90000000596,9968.899999999994,10795.299999999988,10810.90000000596,1,842.0000000059663,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-14-oddity-noise.png,14,1 - High,1 - Present,4,trial,
31,1784020197183,14/07/2026 09:09:57,1784020197183,1,14/07/2026 10:09:57,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,10,trial,image rating,aixaxv,1,continue,,,31542.29999999405,31533.100000000006,31542.29999999405,31542.29999999405,31533.100000000006,31542.29999999405,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
32,1784020197188,14/07/2026 09:09:57,1784020197188,1,14/07/2026 10:09:57,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,10,trial,image rating,aixaxv,1,response,1 - Completely Expected,,3055.8000000000175,31533.100000000006,31546.89999998809,3055.8000000000175,31533.100000000006,31546.89999998809,1,28491.099999988073,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
33,1784020197189,14/07/2026 09:09:57,1784020197189,1,14/07/2026 10:09:57,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,10,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,6679.5,31533.100000000006,31547.500000011933,6679.5,31533.100000000006,31547.500000011933,1,24868.000000011933,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
34,1784020202807,14/07/2026 09:10:02,1784020202807,1,14/07/2026 10:10:02,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,11,trial,image rating,aixaxv,1,continue,,,5632.799999988085,5627.8000000000175,5632.799999988085,5632.799999988085,5627.8000000000175,5632.799999988085,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-11-normal-noise.png,11,1 - High,0 - None,2,trial,
35,1784020202807,14/07/2026 09:10:02,1784020202807,1,14/07/2026 10:10:02,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,11,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,3998,5627.8000000000175,5633.299999988085,3998,5627.8000000000175,5633.299999988085,1,1635.299999988085,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-11-normal-noise.png,11,1 - High,0 - None,2,trial,
36,1784020202808,14/07/2026 09:10:02,1784020202808,1,14/07/2026 10:10:02,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,11,trial,image rating,aixaxv,1,response,4 - Certainly Not,,5042.8000000000175,5627.8000000000175,5633.600000000006,5042.8000000000175,5627.8000000000175,5633.600000000006,1,590.7999999999884,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-11-normal-noise.png,11,1 - High,0 - None,2,trial,
37,1784020206849,14/07/2026 09:10:06,1784020206849,1,14/07/2026 10:10:06,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,12,trial,image rating,aixaxv,1,continue,,,4047.6000000119093,4032.2999999999884,4047.6000000119093,4047.6000000119093,4032.2999999999884,4047.6000000119093,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
38,1784020206850,14/07/2026 09:10:06,1784020206850,1,14/07/2026 10:10:06,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,12,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1728,4032.2999999999884,4048.200000005949,1728,4032.2999999999884,4048.200000005949,1,2320.200000005949,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
39,1784020206850,14/07/2026 09:10:06,1784020206850,1,14/07/2026 10:10:06,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,12,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2745.5999999999767,4032.2999999999884,4048.7999999999884,2745.5999999999767,4032.2999999999884,4048.7999999999884,1,1303.2000000000116,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
40,1784020211147,14/07/2026 09:10:11,1784020211147,1,14/07/2026 10:10:11,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,13,trial,image rating,aixaxv,1,continue,,,4313.300000011921,4307.399999999994,4313.300000011921,4313.300000011921,4307.399999999994,4313.300000011921,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-01-oddity-noise.png,01,1 - High,1 - Present,4,trial,
41,1784020211155,14/07/2026 09:10:11,1784020211155,1,14/07/2026 10:10:11,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,13,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,2169.600000000006,4307.399999999994,4321.5,2169.600000000006,4307.399999999994,4321.5,1,2151.899999999994,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-01-oddity-noise.png,01,1 - High,1 - Present,4,trial,
42,1784020211156,14/07/2026 09:10:11,1784020211156,1,14/07/2026 10:10:11,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,13,trial,image rating,aixaxv,1,response,4 - Certainly Not,,2954.5,4307.399999999994,4322.0999999940395,2954.5,4307.399999999994,4322.0999999940395,1,1367.5999999940395,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-01-oddity-noise.png,01,1 - High,1 - Present,4,trial,
43,1784020214262,14/07/2026 09:10:14,1784020214262,1,14/07/2026 10:10:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,continue,,,3120.9000000119267,3113.600000000006,3120.9000000119267,3120.9000000119267,3113.600000000006,3120.9000000119267,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-14-normal-noise.png,14,1 - High,0 - None,2,trial,
44,1784020214263,14/07/2026 09:10:14,1784020214263,1,14/07/2026 10:10:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1877.1000000000058,3113.600000000006,3121.4000000119267,1877.1000000000058,3113.600000000006,3121.4000000119267,1,1244.300000011921,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-14-normal-noise.png,14,1 - High,0 - None,2,trial,
45,1784020214263,14/07/2026 09:10:14,1784020214263,1,14/07/2026 10:10:14,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2495.7000000000116,3113.600000000006,3121.6999999940454,2495.7000000000116,3113.600000000006,3121.6999999940454,1,625.9999999940337,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-14-normal-noise.png,14,1 - High,0 - None,2,trial,
46,1784020218411,14/07/2026 09:10:18,1784020218411,1,14/07/2026 10:10:18,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,continue,,,4155.199999988079,4141.299999999988,4155.199999988079,4155.199999988079,4141.299999999988,4155.199999988079,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-06-normal-low-n.png,06,0 - Low,0 - None,1,trial,
47,1784020218411,14/07/2026 09:10:18,1784020218411,1,14/07/2026 10:10:18,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,response,1 - Completely Expected,,3096.899999999994,4141.299999999988,4156.199999988079,3096.899999999994,4141.299999999988,4156.199999988079,1,1059.299999988085,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-06-normal-low-n.png,06,0 - Low,0 - None,1,trial,
48,1784020218412,14/07/2026 09:10:18,1784020218412,1,14/07/2026 10:10:18,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,3556.899999999994,4141.299999999988,4157,3556.899999999994,4141.299999999988,4157,1,600.1000000000058,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-06-normal-low-n.png,06,0 - Low,0 - None,1,trial,
49,1784020225031,14/07/2026 09:10:25,1784020225031,1,14/07/2026 10:10:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,continue,,,6634.700000000012,6629.5,6634.700000000012,6634.700000000012,6629.5,6634.700000000012,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-13-normal-low-n.png,13,0 - Low,0 - None,1,trial,
50,1784020225039,14/07/2026 09:10:25,1784020225039,1,14/07/2026 10:10:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,response,1 - Completely Expected,,3815.600000000006,6629.5,6642.700000000012,3815.600000000006,6629.5,6642.700000000012,1,2827.100000000006,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-13-normal-low-n.png,13,0 - Low,0 - None,1,trial,
51,1784020225040,14/07/2026 09:10:25,1784020225040,1,14/07/2026 10:10:25,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,response,"2 - Yes, a bit inconvenient but manageable",,6086.700000000012,6629.5,6643.299999994051,6086.700000000012,6629.5,6643.299999994051,1,556.5999999940395,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-13-normal-low-n.png,13,0 - Low,0 - None,1,trial,
52,1784020227377,14/07/2026 09:10:27,1784020227377,1,14/07/2026 10:10:27,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,continue,,,2350.600000005972,2337.100000000006,2350.600000005972,2350.600000005972,2337.100000000006,2350.600000005972,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-02-normal-noise.png,02,1 - High,0 - None,2,trial,
53,1784020227377,14/07/2026 09:10:27,1784020227377,1,14/07/2026 10:10:27,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1545,2337.100000000006,2351.5000000119326,1545,2337.100000000006,2351.5000000119326,1,806.5000000119326,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-02-normal-noise.png,02,1 - High,0 - None,2,trial,
54,1784020227378,14/07/2026 09:10:27,1784020227378,1,14/07/2026 10:10:27,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,1903,2337.100000000006,2351.799999994051,1903,2337.100000000006,2351.799999994051,1,448.7999999940512,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-02-normal-noise.png,02,1 - High,0 - None,2,trial,
55,1784020231693,14/07/2026 09:10:31,1784020231693,1,14/07/2026 10:10:31,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,continue,,,4329.799999988085,4316,4329.799999988085,4329.799999988085,4316,4329.799999988085,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-15-oddity-low-n.png,15,0 - Low,1 - Present,3,trial,
56,1784020231694,14/07/2026 09:10:31,1784020231694,1,14/07/2026 10:10:31,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,1995.3000000000175,4316,4330.900000011927,1995.3000000000175,4316,4330.900000011927,1,2335.6000000119093,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-15-oddity-low-n.png,15,0 - Low,1 - Present,3,trial,
57,1784020231694,14/07/2026 09:10:31,1784020231694,1,14/07/2026 10:10:31,274266,20,task-8m3r,,57187113,BLINDED,16347691,,complete,,6a55f06442046cb92e78d07d,computer,Desktop or Laptop,Linux x86_64,Chrome 150.0.0.0,360x780,730x1305,,,0,Visual Oddity (Silvino),17,EADBC,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,response,4 - Certainly Not,,3747,4316,4331.299999988085,3747,4316,4331.299999988085,1,584.2999999880849,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-15-oddity-low-n.png,15,0 - Low,1 - Present,3,trial,
