Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display
7,1784016578051,14/07/2026 08:09:38,1784016578051,1,14/07/2026 09:09:38,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,2527,2516,2527,2527,2516,2527,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784016578052,14/07/2026 08:09:38,1784016578052,1,14/07/2026 09:09:38,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Female,,1449,2516,2529,1449,2516,2529,1,1080,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784016581403,14/07/2026 08:09:41,1784016581403,1,14/07/2026 09:09:41,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,3364,3351,3364,3364,3351,3364,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784016581409,14/07/2026 08:09:41,1784016581409,1,14/07/2026 09:09:41,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,2335,3351,3367,2335,3351,3367,1,1032,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784016584801,14/07/2026 08:09:44,1784016584801,1,14/07/2026 09:09:44,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,3410,3401,3410,3410,3401,3410,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784016584802,14/07/2026 08:09:44,1784016584802,1,14/07/2026 09:09:44,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,2017,3401,3411,2017,3401,3411,1,1394,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784016592906,14/07/2026 08:09:52,1784016592906,1,14/07/2026 09:09:52,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,8114,8099,8114,8114,8099,8114,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784016592910,14/07/2026 08:09:52,1784016592910,1,14/07/2026 09:09:52,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Laptop,,5434,8099,8115,5434,8099,8115,1,2681,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784016599966,14/07/2026 08:09:59,1784016599966,1,14/07/2026 09:09:59,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,7075,7068,7075,7075,7068,7075,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784016599967,14/07/2026 08:09:59,1784016599967,1,14/07/2026 09:09:59,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Headphones,,5250,7068,7076,5250,7068,7076,1,1826,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784016604383,14/07/2026 08:10:04,1784016604383,1,14/07/2026 09:10:04,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,4424,4417,4424,4424,4417,4424,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784016604389,14/07/2026 08:10:04,1784016604389,1,14/07/2026 09:10:04,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Trackpad,,2101,4417,4430,2101,4417,4430,1,2329,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784016611576,14/07/2026 08:10:11,1784016611576,1,14/07/2026 09:10:11,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,7199,7184,7199,7199,7184,7199,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784016623940,14/07/2026 08:10:23,1784016623940,1,14/07/2026 09:10:23,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,19550,19534,19550,19550,19534,19550,1,0,0,,Audio Clip,Audio,2,object-41,Volume
21,1784016625516,14/07/2026 08:10:25,1784016625516,1,14/07/2026 09:10:25,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,21140,21135,21140,21140,21135,21140,1,0,0,,Audio Clip,Audio,3,object-43,Volume
22,1784016632730,14/07/2026 08:10:32,1784016632730,1,14/07/2026 09:10:32,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,28353,28351,28353,28353,28351,28353,1,0,0,,Audio Clip,Audio,2,object-41,Volume
23,1784016635517,14/07/2026 08:10:35,1784016635517,1,14/07/2026 09:10:35,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,31140,31135,31140,31140,31135,31140,1,0,0,,Audio Clip,Audio,3,object-43,Volume
24,1784016645064,14/07/2026 08:10:45,1784016645064,1,14/07/2026 09:10:45,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,40687,40670,40687,40687,40670,40687,1,0,0,,Audio Clip,Audio,2,object-41,Volume
25,1784016649563,14/07/2026 08:10:49,1784016649563,1,14/07/2026 09:10:49,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,45185.000000000015,45170,45185.000000000015,45185.000000000015,45170,45185.000000000015,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
26,1784016649571,14/07/2026 08:10:49,1784016649571,1,14/07/2026 09:10:49,274266,20,task-fw7d,,57184732,BLINDED,16347593,,complete,,6a55edf03e40040a03deaffb,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1440x820,,,0,Demographics Questionnaire,7,DECAB,Contingent,Spreadsheet1,,,,,,,info,END,,,,99246,,,,,,,,,,,,
1,1784016559281,14/07/2026 08:09:19,1784016559281,-4,14/07/2026 04:09:19,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784016573157,14/07/2026 08:09:33,1784016573157,-4,14/07/2026 04:09:33,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784016573167,14/07/2026 08:09:33,1784016573167,-4,14/07/2026 04:09:33,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784016764917,14/07/2026 08:12:44,1784016764917,-4,14/07/2026 04:12:44,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,191773.9000000477,191758.90000000002,191773.9000000477,191773.9000000477,191758.90000000002,191773.9000000477,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784016771015,14/07/2026 08:12:51,1784016771015,-4,14/07/2026 04:12:51,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,6114.299999999988,6098.799999999988,6114.299999999988,6114.299999999988,6098.799999999988,6114.299999999988,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784016773630,14/07/2026 08:12:53,1784016773630,-4,14/07/2026 04:12:53,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,31,,1766.6000000000058,2616.399999999994,2630.8000000715256,1766.6000000000058,2616.399999999994,2630.8000000715256,1,864.2000000715198,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784016775505,14/07/2026 08:12:55,1784016775505,-4,14/07/2026 04:12:55,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,1888.8000000476895,1883,1888.8000000476895,1888.8000000476895,1883,1888.8000000476895,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784016775511,14/07/2026 08:12:55,1784016775511,-4,14/07/2026 04:12:55,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Female,,1350,1883,1895.2000000238477,1350,1883,1895.2000000238477,1,545.2000000238477,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784016777808,14/07/2026 08:12:57,1784016777808,-4,14/07/2026 04:12:57,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,2308.999999976164,2299.899999999994,2308.999999976164,2308.999999976164,2299.899999999994,2308.999999976164,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784016777809,14/07/2026 08:12:57,1784016777809,-4,14/07/2026 04:12:57,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,1349.7000000000116,2299.899999999994,2309.9000000715314,1349.7000000000116,2299.899999999994,2309.9000000715314,1,960.2000000715198,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784016782478,14/07/2026 08:13:02,1784016782478,-4,14/07/2026 04:13:02,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,4679.000000071537,4665.900000000023,4679.000000071537,4679.000000071537,4665.900000000023,4679.000000071537,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784016782479,14/07/2026 08:13:02,1784016782479,-4,14/07/2026 04:13:02,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,3882.600000000006,4665.900000000023,4680.200000000012,3882.600000000006,4665.900000000023,4680.200000000012,1,797.6000000000058,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784016786957,14/07/2026 08:13:06,1784016786957,-4,14/07/2026 04:13:06,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,4492.000000047672,4482.6999999999825,4492.000000047672,4492.000000047672,4482.6999999999825,4492.000000047672,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784016786961,14/07/2026 08:13:06,1784016786961,-4,14/07/2026 04:13:06,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Laptop,,1699.6999999999825,4482.6999999999825,4496.40000002383,1699.6999999999825,4482.6999999999825,4496.40000002383,1,2796.7000000238477,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784016790892,14/07/2026 08:13:10,1784016790892,-4,14/07/2026 04:13:10,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,3944.499999976164,3932.8000000000175,3944.499999976164,3944.499999976164,3932.8000000000175,3944.499999976164,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784016790892,14/07/2026 08:13:10,1784016790892,-4,14/07/2026 04:13:10,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Headphones,,3332.8000000000175,3932.8000000000175,3944.9000000715314,3332.8000000000175,3932.8000000000175,3944.9000000715314,1,612.1000000715139,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784016795054,14/07/2026 08:13:15,1784016795054,-4,14/07/2026 04:13:15,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,4173.500000047672,4166.5,4173.500000047672,4173.500000047672,4166.5,4173.500000047672,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784016795055,14/07/2026 08:13:15,1784016795055,-4,14/07/2026 04:13:15,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Mouse,,3233.0999999999767,4166.5,4174.600000071514,3233.0999999999767,4166.5,4174.600000071514,1,941.5000000715372,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784016827765,14/07/2026 08:13:47,1784016827765,-4,14/07/2026 04:13:47,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,32718.90000002383,32712.20000000001,32718.90000002383,32718.90000002383,32712.20000000001,32718.90000002383,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784016840476,14/07/2026 08:14:00,1784016840476,-4,14/07/2026 04:14:00,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,45429.40000002383,45427.20000000001,45429.40000002383,45429.40000002383,45427.20000000001,45429.40000002383,1,0,0,,Audio Clip,Audio,2,object-41,Volume
21,1784016846057,14/07/2026 08:14:06,1784016846057,-4,14/07/2026 04:14:06,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio seek started,,51009.70000000001,50993,51009.70000000001,51009.70000000001,50993,51009.70000000001,1,0,0,,Audio Clip,Audio,2,object-41,Volume
22,1784016846324,14/07/2026 08:14:06,1784016846324,-4,14/07/2026 04:14:06,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio seek forwards,,51277.69999997615,51276.29999999999,51277.69999997615,51277.69999997615,51276.29999999999,51277.69999997615,1,0,0,,Audio Clip,Audio,2,object-41,Volume
23,1784016847284,14/07/2026 08:14:07,1784016847284,-4,14/07/2026 04:14:07,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,52237.90000002383,52226.5,52237.90000002383,52237.90000002383,52226.5,52237.90000002383,1,0,0,,Audio Clip,Audio,3,object-43,Volume
24,1784016857285,14/07/2026 08:14:17,1784016857285,-4,14/07/2026 04:14:17,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,62238.40000002383,62225.29999999999,62238.40000002383,62238.40000002383,62225.29999999999,62238.40000002383,1,0,0,,Audio Clip,Audio,3,object-43,Volume
25,1784016860717,14/07/2026 08:14:20,1784016860717,-4,14/07/2026 04:14:20,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,65670.40000002383,65657.79999999999,65670.40000002383,65670.40000002383,65657.79999999999,65670.40000002383,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
26,1784016860718,14/07/2026 08:14:20,1784016860718,-4,14/07/2026 04:14:20,274266,20,task-fw7d,,57184744,BLINDED,16347595,,complete,,6a55ee65725ba5c0501717d1,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,EADBC,Contingent,Spreadsheet1,,,,,,,info,END,,,,287489,,,,,,,,,,,,
